"incident_id","ward_name","x","y","date","description"
"INC_0451","Maple Cross",459507.667902588,345505.805720642,"2025-12-11","Incident report referenced an altercation and threat concerns."
"INC_0452","Maple Cross",459045.927939384,345098.002980085,"2025-08-07","Incident report referenced an altercation and threat concerns."
"INC_0453","Maple Cross",459066.535036302,345655.922077756,"2025-06-20","Concern raised about loitering and unclear activity after dark."
"INC_0454","Maple Cross",458539.666320404,344936.132834779,"2025-02-04","Incident report referenced an altercation and threat concerns. Several witnesses were nearby."
"INC_0455","Maple Cross",458539.680539523,344936.134799758,"2025-12-24","Resident described suspicious movement near pedestrian access points. Pattern may be intermittent."
"INC_0456","Maple Cross",458539.654923605,344936.145099912,"2025-07-05","Safety report logged following aggressive behaviour in public space."
"INC_0457","Maple Cross",458539.665041093,344936.17015551,"2025-06-13","Witness noted a threatening exchange requiring follow-up attention."
"INC_0458","Maple Cross",458539.674207371,344936.134248367,"2025-09-10","Repeated late-night noise reported near flats."
"INC_0459","Maple Cross",458539.679402411,344936.138325841,"2025-09-25","Broken glass and signs of overnight damage were recorded. Possible overnight timing."
"INC_0460","Maple Cross",458539.672996803,344936.150999277,"2025-09-28","Safety report logged following aggressive behaviour in public space. Incident escalated quickly."
"INC_0461","Maple Cross",458539.676389095,344936.118590173,"2025-05-08","Report noted repeated damage to bins and surrounding fixtures."
"INC_0462","Maple Cross",458539.691625203,344936.141383395,"2025-12-11","Caller described a confrontation with risk of personal harm. Several witnesses were nearby."
"INC_0463","Maple Cross",458539.670793854,344936.105382847,"2025-07-27","Resident described suspicious movement near pedestrian access points."
"INC_0464","Maple Cross",458539.680522409,344936.126144626,"2025-08-08","Damage reported to fencing and nearby street furniture."
"INC_0465","Maple Cross",458539.66347035,344936.144783674,"2025-04-15","Concern raised about loitering and unclear activity after dark."
"INC_0466","Maple Cross",458539.68197982,344936.167237741,"2025-07-11","Witness noted a threatening exchange requiring follow-up attention. Incident escalated quickly."
"INC_0467","Maple Cross",458539.670813321,344936.137889707,"2025-05-22","Concern raised about loitering and unclear activity after dark. Lighting conditions mentioned."
"INC_0468","Maple Cross",458539.673542538,344936.12426248,"2025-08-27","Incident report referenced an altercation and threat concerns."
"INC_0469","Maple Cross",458539.693275421,344936.145596898,"2025-07-14","Damage reported to fencing and nearby street furniture. Public area involvement noted."
"INC_0470","Maple Cross",458539.669634911,344936.151512772,"2025-12-16","Resident described suspicious movement near pedestrian access points. Pattern may be intermittent."
"INC_0471","Maple Cross",458539.676734,344936.149780883,"2025-06-23","Safety report logged following aggressive behaviour in public space. Further context remained limited."
"INC_0472","Maple Cross",458539.692618388,344936.124371083,"2025-05-24","Incident report referenced an altercation and threat concerns. Several witnesses were nearby."
"INC_0473","Maple Cross",458539.687762139,344936.151589255,"2025-12-29","Resident described suspicious movement near pedestrian access points."
"INC_0474","Maple Cross",458539.686193924,344936.162276362,"2025-05-28","Broken glass and signs of overnight damage were recorded. Nearby property affected."
"INC_0475","Maple Cross",458539.678473642,344936.120676774,"2025-09-17","Concern raised about loitering and unclear activity after dark."
"INC_0476","Maple Cross",458539.675941238,344936.137398666,"2025-05-19","Caller described a confrontation with risk of personal harm. Further context remained limited."
"INC_0477","Maple Cross",458539.681184887,344936.138706265,"2025-11-29","Caller described a confrontation with risk of personal harm."
"INC_0478","Maple Cross",458539.685574712,344936.138766225,"2025-01-06","Caller described a confrontation with risk of personal harm. Several witnesses were nearby."
"INC_0479","Maple Cross",458539.684455943,344936.123249563,"2025-02-08","Caller reported suspicious behaviour near a poorly lit route. Pattern may be intermittent."
"INC_0480","Maple Cross",458539.69902409,344936.145125923,"2025-02-22","Damage reported to fencing and nearby street furniture."
"INC_0481","Maple Cross",458539.67165414,344936.140123723,"2025-05-09","Safety report logged following aggressive behaviour in public space. Further context remained limited."
"INC_0482","Maple Cross",458539.672829493,344936.126035747,"2025-12-26","Safety report logged following aggressive behaviour in public space. Incident escalated quickly."
"INC_0483","Maple Cross",458539.685040574,344936.150441848,"2025-03-23","Street-safety report logged after repeated uneasy encounters. Lighting conditions mentioned."
"INC_0484","Maple Cross",458539.674554524,344936.126931251,"2025-06-08","Witness noted a threatening exchange requiring follow-up attention. Several witnesses were nearby."
"INC_0485","Maple Cross",458539.700879516,344936.103498515,"2025-06-02","Witness noted a threatening exchange requiring follow-up attention. Follow-up details were partial."
"INC_0486","Maple Cross",458539.687894344,344936.126105821,"2025-06-29","Report noted repeated damage to bins and surrounding fixtures."
"INC_0487","Maple Cross",458539.689760263,344936.126362761,"2025-06-11","Safety report logged following aggressive behaviour in public space. Several witnesses were nearby."
"INC_0488","Maple Cross",458539.669686131,344936.14242154,"2025-06-02","Graffiti and minor vandalism observed on public-facing property."
"INC_0489","Maple Cross",458539.692237949,344936.134538009,"2025-12-10","Witness noted a threatening exchange requiring follow-up attention. Incident escalated quickly."
"INC_0490","Maple Cross",458539.674094651,344936.117317059,"2025-07-29","Safety report logged following aggressive behaviour in public space."
"INC_0491","Maple Cross",458539.692675675,344936.146041613,"2025-11-30","Damage reported to fencing and nearby street furniture. Nearby property affected."
"INC_0492","Maple Cross",458539.717738707,344936.15386125,"2025-03-19","Broken glass and signs of overnight damage were recorded. Issue appears recurring."
"INC_0493","Maple Cross",458539.681254701,344936.142812767,"2025-07-28","Caller described a confrontation with risk of personal harm. Follow-up details were partial."
"INC_0494","Maple Cross",458539.676912615,344936.136934793,"2025-08-26","Crowd noise and shouting noted outside licensed premises. Linked to visitor activity."
"INC_0495","Maple Cross",458539.686052554,344936.124482452,"2025-06-22","Street-safety report logged after repeated uneasy encounters. Lighting conditions mentioned."
"INC_0496","Maple Cross",458539.706862712,344936.105193559,"2025-03-11","Caller reported suspicious behaviour near a poorly lit route."
"INC_0497","Maple Cross",458539.69829699,344936.134783575,"2025-03-23","Witness noted a threatening exchange requiring follow-up attention. Incident escalated quickly."
"INC_0498","Maple Cross",458539.699647919,344936.141734224,"2025-03-28","Report noted repeated damage to bins and surrounding fixtures. Possible overnight timing."
"INC_0499","Maple Cross",458539.671682365,344936.098879102,"2025-03-21","Witness noted a threatening exchange requiring follow-up attention."
"INC_0500","Maple Cross",458539.680363872,344936.142908547,"2025-09-27","Damage reported to fencing and nearby street furniture. Nearby property affected."
"INC_0501","Maple Cross",458539.687409685,344936.121184161,"2025-10-11","Damage reported to fencing and nearby street furniture. Possible overnight timing."
"INC_0502","Maple Cross",458539.682386405,344936.140572692,"2025-10-13","Witness noted a threatening exchange requiring follow-up attention."
"INC_0503","Maple Cross",458539.676122134,344936.153507067,"2025-04-10","Witness noted a threatening exchange requiring follow-up attention."
"INC_0504","Maple Cross",458539.652658586,344936.15539259,"2025-12-27","Caller described a confrontation with risk of personal harm. Several witnesses were nearby."
"INC_0505","Maple Cross",458539.669209457,344936.129802389,"2025-12-23","Caller reported suspicious behaviour near a poorly lit route."
"INC_0506","Maple Cross",458539.678528253,344936.167333872,"2025-05-03","Witness noted a threatening exchange requiring follow-up attention."
"INC_0507","Maple Cross",458539.671742302,344936.154131951,"2025-05-27","Street-safety report logged after repeated uneasy encounters. Lighting conditions mentioned."
"INC_0508","Maple Cross",458539.687250865,344936.158886856,"2025-01-02","Concern raised about loitering and unclear activity after dark. Pattern may be intermittent."
"INC_0509","Maple Cross",458539.695045478,344936.136456991,"2025-06-22","Damage reported to fencing and nearby street furniture. Issue appears recurring."
"INC_0510","Maple Cross",458539.680115745,344936.132723938,"2025-11-25","Witness noted a threatening exchange requiring follow-up attention. Further context remained limited."
"INC_0511","Maple Cross",458539.675301526,344936.170664921,"2025-05-31","Incident report referenced an altercation and threat concerns. Several witnesses were nearby."
"INC_0512","Maple Cross",458539.683206546,344936.132590099,"2025-10-07","Report noted repeated damage to bins and surrounding fixtures. Nearby property affected."
"INC_0513","Maple Cross",458539.687715778,344936.161733546,"2025-09-27","Broken glass and signs of overnight damage were recorded. Issue appears recurring."
"INC_0514","Maple Cross",458539.683384706,344936.132481036,"2025-01-19","Report noted repeated damage to bins and surrounding fixtures. Possible overnight timing."
"INC_0515","Maple Cross",458539.676504048,344936.136379644,"2025-07-14","Graffiti and minor vandalism observed on public-facing property. Public area involvement noted."
"INC_0516","Maple Cross",458539.693505701,344936.12546883,"2025-11-25","Damage reported to fencing and nearby street furniture. Public area involvement noted."
"INC_0517","Maple Cross",458539.679596952,344936.123969833,"2025-03-24","Report noted repeated damage to bins and surrounding fixtures. Nearby property affected."
"INC_0518","Maple Cross",458539.684407287,344936.137478556,"2025-07-29","Incident report referenced an altercation and threat concerns. Several witnesses were nearby."
"INC_0519","Maple Cross",458539.667856324,344936.130339988,"2025-07-19","Concern raised about loitering and unclear activity after dark."
"INC_0520","Maple Cross",458539.694224711,344936.133952153,"2025-12-06","Witness noted a threatening exchange requiring follow-up attention. Further context remained limited."
"INC_0521","Maple Cross",458539.70981267,344936.13740829,"2025-10-14","Residents described persistent disturbance from street gatherings."
"INC_0522","Maple Cross",458539.676482312,344936.107163524,"2025-06-05","Incident report referenced an altercation and threat concerns. Further context remained limited."
"INC_0523","Maple Cross",458539.70246822,344936.127800711,"2025-09-12","Caller reported suspicious behaviour near a poorly lit route. Lighting conditions mentioned."
"INC_0524","Maple Cross",458539.678895372,344936.147130026,"2025-12-25","Safety report logged following aggressive behaviour in public space."
"INC_0525","Maple Cross",458539.676162654,344936.118404592,"2025-12-03","Report noted repeated damage to bins and surrounding fixtures. Issue appears recurring."
"INC_0526","Maple Cross",458539.674522146,344936.140412358,"2025-10-19","Resident described suspicious movement near pedestrian access points."
"INC_0527","Maple Cross",458539.678543784,344936.139907286,"2025-02-23","Report noted repeated damage to bins and surrounding fixtures. Nearby property affected."
"INC_0528","Maple Cross",458539.696429229,344936.140635102,"2025-06-06","Caller described a confrontation with risk of personal harm."
"INC_0529","Maple Cross",458539.671939759,344936.146129806,"2025-01-07","Caller reported suspicious behaviour near a poorly lit route. Caller uncertain about intent."
"INC_0530","Maple Cross",458539.663740638,344936.140668634,"2025-06-27","Damage reported to fencing and nearby street furniture."
"INC_0531","Maple Cross",458539.704398653,344936.119501439,"2025-10-27","Safety report logged following aggressive behaviour in public space. Follow-up details were partial."
"INC_0532","Maple Cross",458539.683481014,344936.155391498,"2025-07-12","Complaint logged about loud music and anti-social noise. Short repeat description."
"INC_0533","Maple Cross",458539.675310834,344936.138632255,"2025-05-14","Broken glass and signs of overnight damage were recorded. Nearby property affected."
"INC_0534","Maple Cross",458539.694051635,344936.156897656,"2025-07-26","Broken glass and signs of overnight damage were recorded."
"INC_0535","Maple Cross",458539.673929551,344936.13152028,"2025-03-19","Report noted repeated damage to bins and surrounding fixtures."
"INC_0536","Maple Cross",458539.684873199,344936.142050254,"2025-12-01","Broken glass and signs of overnight damage were recorded. Possible overnight timing."
"INC_0537","Maple Cross",458539.684140403,344936.141488776,"2025-10-23","Safety report logged following aggressive behaviour in public space."
"INC_0538","Maple Cross",458539.703223846,344936.141391137,"2025-07-21","Witness noted a threatening exchange requiring follow-up attention. Several witnesses were nearby."
"INC_0539","Maple Cross",458539.675191382,344936.154902858,"2025-02-12","Damage reported to fencing and nearby street furniture."
"INC_0540","Maple Cross",458539.690493109,344936.13001434,"2025-06-08","Resident described suspicious movement near pedestrian access points. Pedestrian route referenced."
"INC_0541","Maple Cross",458539.709426386,344936.151074227,"2025-08-12","Repeated late-night noise reported near flats. Short repeat description."
"INC_0542","Maple Cross",458539.664039199,344936.148559622,"2025-06-19","Incident report referenced an altercation and threat concerns."
"INC_0543","Maple Cross",458539.666110121,344936.153004343,"2025-10-14","Concern raised about loitering and unclear activity after dark. Caller uncertain about intent."
"INC_0544","Maple Cross",458539.672188664,344936.162362304,"2025-02-20","Safety report logged following aggressive behaviour in public space."
"INC_0545","Maple Cross",458539.705569444,344936.125611523,"2025-06-14","Graffiti and minor vandalism observed on public-facing property. Possible overnight timing."
"INC_0546","Maple Cross",458539.672196629,344936.132861136,"2025-11-21","Safety report logged following aggressive behaviour in public space."
"INC_0547","Maple Cross",458539.689986073,344936.166678972,"2025-08-26","Graffiti and minor vandalism observed on public-facing property."
"INC_0548","Maple Cross",458539.676701179,344936.168182972,"2025-12-22","Broken glass and signs of overnight damage were recorded. Issue appears recurring."
"INC_0549","Maple Cross",458539.704316275,344936.133656942,"2025-01-26","Graffiti and minor vandalism observed on public-facing property. Issue appears recurring."
"INC_0550","Maple Cross",458539.71438001,344936.140259524,"2025-10-14","Graffiti and minor vandalism observed on public-facing property. Issue appears recurring."
"INC_0551","Maple Cross",458539.687688702,344936.129266292,"2025-01-30","Safety report logged following aggressive behaviour in public space."
"INC_0552","Maple Cross",458539.680417355,344936.152126394,"2025-12-10","Broken glass and signs of overnight damage were recorded. Nearby property affected."
"INC_0553","Maple Cross",458539.708787415,344936.148084621,"2025-05-18","Broken glass and signs of overnight damage were recorded. Public area involvement noted."
"INC_0554","Maple Cross",458539.653522881,344936.10211565,"2025-04-30","Report noted repeated damage to bins and surrounding fixtures. Public area involvement noted."
"INC_0555","Maple Cross",458539.697027616,344936.125912452,"2025-12-17","Damage reported to fencing and nearby street furniture."
"INC_0556","Maple Cross",458539.694638035,344936.12263913,"2025-03-16","Incident report referenced an altercation and threat concerns."
"INC_0557","Maple Cross",458539.683187363,344936.152926153,"2025-09-18","Report noted repeated damage to bins and surrounding fixtures."
"INC_0558","Maple Cross",458539.661670619,344936.158952748,"2025-03-21","Witness noted a threatening exchange requiring follow-up attention."
"INC_0559","Maple Cross",458539.681865559,344936.15961724,"2025-09-14","Resident described suspicious movement near pedestrian access points."
"INC_0560","Maple Cross",458539.665489126,344936.138722392,"2025-10-22","Damage reported to fencing and nearby street furniture. Issue appears recurring."
"INC_0561","Maple Cross",458539.689031387,344936.118088314,"2025-07-07","Broken glass and signs of overnight damage were recorded. Nearby property affected."
"INC_0562","Maple Cross",458539.672575264,344936.142467756,"2025-05-15","Safety report logged following aggressive behaviour in public space. Incident escalated quickly."
"INC_0563","Maple Cross",458539.6761651,344936.155046859,"2025-05-18","Street-safety report logged after repeated uneasy encounters."
"INC_0564","Maple Cross",458539.678508948,344936.169455801,"2025-11-07","Report noted repeated damage to bins and surrounding fixtures. Issue appears recurring."
"INC_0565","Maple Cross",458539.690527355,344936.132618916,"2025-03-11","Graffiti and minor vandalism observed on public-facing property. Public area involvement noted."
"INC_0566","Maple Cross",458539.694469392,344936.146046174,"2025-06-09","Crowd noise and shouting noted outside licensed premises. Short repeat description."
"INC_0567","Maple Cross",458539.690599843,344936.13425444,"2025-02-04","Caller described a confrontation with risk of personal harm."
"INC_0568","Maple Cross",458539.677165194,344936.140785027,"2025-02-16","Damage reported to fencing and nearby street furniture. Nearby property affected."
"INC_0569","Maple Cross",458539.666676977,344936.136711489,"2025-11-26","Report noted repeated damage to bins and surrounding fixtures. Issue appears recurring."
"INC_0570","Maple Cross",458539.672863672,344936.144829635,"2025-09-21","Repeated late-night noise reported near flats. Weekend evening pattern."
"INC_0571","Maple Cross",458539.672752306,344936.125206208,"2025-11-22","Broken glass and signs of overnight damage were recorded. Public area involvement noted."
"INC_0572","Maple Cross",458539.677643948,344936.128935371,"2025-08-19","Safety report logged following aggressive behaviour in public space."
"INC_0573","Maple Cross",458539.673399364,344936.131891893,"2025-03-12","Witness noted a threatening exchange requiring follow-up attention."
"INC_0574","Maple Cross",458539.682451167,344936.136003889,"2025-11-20","Damage reported to fencing and nearby street furniture. Possible overnight timing."
"INC_0575","Maple Cross",458539.701661472,344936.133750441,"2025-12-28","Damage reported to fencing and nearby street furniture. Issue appears recurring."
"INC_0576","Maple Cross",458539.673782055,344936.139990052,"2025-02-03","Report noted repeated damage to bins and surrounding fixtures. Possible overnight timing."
"INC_0577","Maple Cross",458539.674932937,344936.130440723,"2025-08-30","Incident report referenced an altercation and threat concerns. Follow-up details were partial."
"INC_0578","Maple Cross",458539.653702489,344936.137967768,"2025-11-26","Damage reported to fencing and nearby street furniture. Possible overnight timing."
"INC_0579","Maple Cross",458539.69287941,344936.125300666,"2025-01-10","Caller described a confrontation with risk of personal harm."
"INC_0580","Maple Cross",458539.67820136,344936.124722497,"2025-01-03","Residents described persistent disturbance from street gatherings."
"INC_0581","Maple Cross",458539.675329949,344936.135836256,"2025-10-03","Repeated late-night noise reported near flats."
"INC_0582","Maple Cross",458539.660588089,344936.122083018,"2025-01-27","Safety report logged following aggressive behaviour in public space. Several witnesses were nearby."
"INC_0583","Maple Cross",458539.686608512,344936.169482272,"2025-04-11","Witness noted a threatening exchange requiring follow-up attention. Several witnesses were nearby."
"INC_0584","Maple Cross",458539.67756097,344936.152672949,"2025-10-27","Graffiti and minor vandalism observed on public-facing property."
"INC_0585","Maple Cross",458539.670894375,344936.142272141,"2025-12-20","Witness noted a threatening exchange requiring follow-up attention. Several witnesses were nearby."
"INC_0586","Maple Cross",458539.656398578,344936.15214398,"2025-10-28","Witness noted a threatening exchange requiring follow-up attention. Incident escalated quickly."
"INC_0587","Maple Cross",458539.65227285,344936.12458572,"2025-03-06","Damage reported to fencing and nearby street furniture. Possible overnight timing."
"INC_0588","Maple Cross",458539.678543253,344936.160747982,"2025-04-26","Broken glass and signs of overnight damage were recorded. Public area involvement noted."
"INC_0589","Maple Cross",458539.663727838,344936.118729702,"2025-08-05","Incident report referenced an altercation and threat concerns. Follow-up details were partial."
"INC_0590","Maple Cross",458539.676444312,344936.111387713,"2025-05-17","Witness noted a threatening exchange requiring follow-up attention."
"INC_0591","Maple Cross",458539.687881441,344936.142891377,"2025-03-19","Street-safety report logged after repeated uneasy encounters. Pattern may be intermittent."
"INC_0592","Maple Cross",458539.693649656,344936.166224567,"2025-12-07","Residents described persistent disturbance from street gatherings. Linked to visitor activity."
"INC_0593","Maple Cross",458539.673216768,344936.133986052,"2025-09-29","Report noted repeated damage to bins and surrounding fixtures. Nearby property affected."
"INC_0594","Maple Cross",458539.717526749,344936.13578434,"2025-10-08","Report noted repeated damage to bins and surrounding fixtures. Issue appears recurring."
"INC_0595","Maple Cross",458539.690388478,344936.139063971,"2025-03-28","Street-safety report logged after repeated uneasy encounters. Caller uncertain about intent."
"INC_0596","Maple Cross",458539.680001564,344936.149906249,"2025-12-21","Incident report referenced an altercation and threat concerns. Follow-up details were partial."
"INC_0597","Maple Cross",458539.681429684,344936.110479828,"2025-08-11","Witness noted a threatening exchange requiring follow-up attention. Follow-up details were partial."
"INC_0598","Maple Cross",458539.681311593,344936.158563367,"2025-05-23","Caller described a confrontation with risk of personal harm. Further context remained limited."
"INC_0599","Maple Cross",458539.668280166,344936.123389552,"2025-09-10","Graffiti and minor vandalism observed on public-facing property. Issue appears recurring."
"INC_0600","Maple Cross",458539.658521054,344936.151670188,"2025-07-24","Safety report logged following aggressive behaviour in public space. Further context remained limited."
"INC_0601","Maple Cross",458539.668728414,344936.118136646,"2025-02-16","Damage reported to fencing and nearby street furniture. Issue appears recurring."
"INC_0602","Maple Cross",458539.713610834,344936.159394773,"2025-09-29","Report noted repeated damage to bins and surrounding fixtures. Issue appears recurring."
"INC_0603","Maple Cross",458539.67990546,344936.118667972,"2025-12-27","Report noted repeated damage to bins and surrounding fixtures. Public area involvement noted."
"INC_0604","Maple Cross",458539.702205526,344936.130750081,"2025-08-30","Safety report logged following aggressive behaviour in public space. Several witnesses were nearby."
"INC_0605","Maple Cross",458539.704901218,344936.13167599,"2025-02-12","Caller described a confrontation with risk of personal harm."
"INC_0606","Maple Cross",458539.681244045,344936.128633898,"2025-11-06","Resident described suspicious movement near pedestrian access points. Pattern may be intermittent."
"INC_0607","Maple Cross",458539.689950068,344936.146259028,"2025-12-31","Damage reported to fencing and nearby street furniture. Possible overnight timing."
"INC_0608","Maple Cross",458539.680330209,344936.123276111,"2025-12-08","Graffiti and minor vandalism observed on public-facing property."
"INC_0609","Maple Cross",458539.714462445,344936.132043192,"2025-05-17","Safety report logged following aggressive behaviour in public space."
"INC_0610","Maple Cross",458539.698656731,344936.137403605,"2025-07-23","Incident report referenced an altercation and threat concerns. Several witnesses were nearby."
"INC_0611","Maple Cross",458539.669898913,344936.149394737,"2025-06-24","Graffiti and minor vandalism observed on public-facing property."
"INC_0612","Maple Cross",458539.70093544,344936.147030824,"2025-11-16","Witness noted a threatening exchange requiring follow-up attention."
"INC_0613","Maple Cross",458539.654299823,344936.146112886,"2025-08-09","Safety report logged following aggressive behaviour in public space. Incident escalated quickly."
"INC_0614","Maple Cross",458539.674352156,344936.132203442,"2025-11-21","Report noted repeated damage to bins and surrounding fixtures."
"INC_0615","Maple Cross",458539.661742075,344936.125489918,"2025-10-05","Residents described persistent disturbance from street gatherings. Short repeat description."
"INC_0616","Maple Cross",458539.692956602,344936.111196736,"2025-05-22","Incident report referenced an altercation and threat concerns. Incident escalated quickly."
"INC_0617","Maple Cross",458539.668368655,344936.15052143,"2025-11-15","Damage reported to fencing and nearby street furniture."
"INC_0618","Maple Cross",458539.675771825,344936.157631449,"2025-07-11","Broken glass and signs of overnight damage were recorded. Nearby property affected."
"INC_0619","Maple Cross",458539.659029497,344936.131063933,"2025-07-29","Graffiti and minor vandalism observed on public-facing property. Issue appears recurring."
"INC_0620","Maple Cross",458539.690307937,344936.129558414,"2025-10-01","Witness noted a threatening exchange requiring follow-up attention. Incident escalated quickly."
"INC_0621","Maple Cross",458539.682465323,344936.15738087,"2025-03-15","Incident report referenced an altercation and threat concerns."
"INC_0622","Maple Cross",458539.676306987,344936.101971652,"2025-07-02","Broken glass and signs of overnight damage were recorded."
"INC_0623","Maple Cross",458539.662487867,344936.16484895,"2025-09-10","Repeated late-night noise reported near flats."
"INC_0624","Maple Cross",458539.69869024,344936.139738973,"2025-10-24","Report noted repeated damage to bins and surrounding fixtures. Nearby property affected."
"INC_0625","Maple Cross",458539.706446787,344936.125717594,"2025-09-06","Witness noted a threatening exchange requiring follow-up attention. Incident escalated quickly."
"INC_0626","Maple Cross",458539.672294213,344936.121749258,"2025-01-26","Safety report logged following aggressive behaviour in public space."
"INC_0627","Maple Cross",458539.670216548,344936.131493817,"2025-05-24","Broken glass and signs of overnight damage were recorded. Public area involvement noted."
"INC_0628","Maple Cross",458539.710325022,344936.119637704,"2025-09-18","Witness noted a threatening exchange requiring follow-up attention."
"INC_0629","Maple Cross",458539.671304452,344936.143855574,"2025-07-28","Incident report referenced an altercation and threat concerns. Incident escalated quickly."
"INC_0630","Maple Cross",458539.718456458,344936.162294599,"2025-11-22","Report noted repeated damage to bins and surrounding fixtures. Public area involvement noted."
"INC_0631","Maple Cross",458539.68415202,344936.106877457,"2025-10-17","Caller described a confrontation with risk of personal harm. Several witnesses were nearby."
"INC_0632","Maple Cross",458539.671322464,344936.156583512,"2025-11-02","Graffiti and minor vandalism observed on public-facing property."
"INC_0633","Maple Cross",458539.706947769,344936.150835971,"2025-07-24","Concern raised about loitering and unclear activity after dark."
"INC_0634","Maple Cross",458539.664973657,344936.14302158,"2025-04-07","Report noted repeated damage to bins and surrounding fixtures. Public area involvement noted."
"INC_0635","Maple Cross",458539.676227785,344936.12828678,"2025-12-03","Repeated late-night noise reported near flats. Near transport corridor."
"INC_0636","Maple Cross",458539.706717659,344936.150677301,"2025-07-20","Witness noted a threatening exchange requiring follow-up attention. Incident escalated quickly."
"INC_0637","Maple Cross",458539.677315695,344936.144809774,"2025-06-13","Graffiti and minor vandalism observed on public-facing property. Possible overnight timing."
"INC_0638","Maple Cross",458539.673737855,344936.137042286,"2025-03-25","Graffiti and minor vandalism observed on public-facing property. Possible overnight timing."
"INC_0639","Maple Cross",458539.664386565,344936.132846569,"2025-02-23","Street-safety report logged after repeated uneasy encounters. Pattern may be intermittent."
"INC_0640","Maple Cross",458539.671198125,344936.152085769,"2025-02-24","Concern raised about loitering and unclear activity after dark."
"INC_0641","Maple Cross",458539.66870945,344936.146981706,"2025-09-25","Witness noted a threatening exchange requiring follow-up attention. Several witnesses were nearby."
"INC_0642","Maple Cross",458539.690195508,344936.140247631,"2025-05-16","Caller described a confrontation with risk of personal harm. Follow-up details were partial."
"INC_0643","Maple Cross",458539.681879656,344936.142335778,"2025-04-22","Resident described suspicious movement near pedestrian access points. Caller uncertain about intent."
"INC_0644","Maple Cross",458539.671621328,344936.148831942,"2025-07-06","Caller reported suspicious behaviour near a poorly lit route. Pattern may be intermittent."
"INC_0645","Maple Cross",458539.689285371,344936.158403672,"2025-10-12","Safety report logged following aggressive behaviour in public space."
"INC_0646","Maple Cross",458539.67693634,344936.10188231,"2025-07-19","Caller described a confrontation with risk of personal harm."
"INC_0647","Maple Cross",458539.655143399,344936.146327657,"2025-11-16","Incident report referenced an altercation and threat concerns. Several witnesses were nearby."
"INC_0648","Maple Cross",458539.690273871,344936.10828655,"2025-06-24","Broken glass and signs of overnight damage were recorded. Possible overnight timing."
"INC_0649","Maple Cross",458539.674597862,344936.130033799,"2025-12-14","Broken glass and signs of overnight damage were recorded."
"INC_0650","Maple Cross",458539.673595164,344936.1319075,"2025-08-26","Safety report logged following aggressive behaviour in public space. Several witnesses were nearby."
"INC_0651","Maple Cross",458539.673330827,344936.119886241,"2025-07-06","Concern raised about loitering and unclear activity after dark. Lighting conditions mentioned."
"INC_0652","Maple Cross",458539.701103839,344936.135639378,"2025-07-16","Incident report referenced an altercation and threat concerns."
"INC_0653","Maple Cross",458539.686118699,344936.129867637,"2025-10-03","Caller reported suspicious behaviour near a poorly lit route."
"INC_0654","Maple Cross",458539.687939498,344936.147013736,"2025-06-12","Graffiti and minor vandalism observed on public-facing property. Possible overnight timing."
"INC_0655","Maple Cross",458539.679715456,344936.145835899,"2025-12-23","Report noted repeated damage to bins and surrounding fixtures. Nearby property affected."
"INC_0656","Maple Cross",458539.688513675,344936.137416827,"2025-12-16","Caller reported suspicious behaviour near a poorly lit route."
"INC_0657","Maple Cross",458539.699461287,344936.135846482,"2025-11-22","Report noted repeated damage to bins and surrounding fixtures. Possible overnight timing."
"INC_0658","Maple Cross",458539.697134354,344936.133810733,"2025-04-26","Caller reported suspicious behaviour near a poorly lit route. Pedestrian route referenced."
"INC_0659","Maple Cross",458539.662587929,344936.136106944,"2025-05-22","Damage reported to fencing and nearby street furniture. Issue appears recurring."
"INC_0660","Maple Cross",458539.685733119,344936.116133675,"2025-07-27","Witness noted a threatening exchange requiring follow-up attention. Follow-up details were partial."
"INC_0661","Maple Cross",458539.716408441,344936.143239205,"2025-07-28","Safety report logged following aggressive behaviour in public space. Incident escalated quickly."
"INC_0662","Maple Cross",458539.682123112,344936.150664977,"2025-03-16","Graffiti and minor vandalism observed on public-facing property. Possible overnight timing."
"INC_0663","Maple Cross",458539.706148381,344936.125870081,"2025-05-13","Broken glass and signs of overnight damage were recorded. Issue appears recurring."
"INC_0664","Maple Cross",458539.684529288,344936.143325498,"2025-04-20","Broken glass and signs of overnight damage were recorded. Possible overnight timing."
"INC_0665","Maple Cross",458539.685727617,344936.155750984,"2025-08-05","Incident report referenced an altercation and threat concerns."
"INC_0666","Maple Cross",458539.695365844,344936.139631886,"2025-09-26","Caller described a confrontation with risk of personal harm. Incident escalated quickly."
"INC_0667","Maple Cross",458539.659355633,344936.141203253,"2025-09-20","Graffiti and minor vandalism observed on public-facing property."
"INC_0668","Maple Cross",458539.695549823,344936.130288149,"2025-02-02","Graffiti and minor vandalism observed on public-facing property. Public area involvement noted."
"INC_0669","Maple Cross",458539.681709107,344936.160511244,"2025-01-11","Witness noted a threatening exchange requiring follow-up attention."
"INC_0670","Maple Cross",458539.675718503,344936.153799493,"2025-12-15","Caller described a confrontation with risk of personal harm. Follow-up details were partial."
"INC_0671","Maple Cross",458539.703640839,344936.158178492,"2025-08-05","Graffiti and minor vandalism observed on public-facing property."
"INC_0672","Maple Cross",458539.69469609,344936.148175845,"2025-11-29","Report noted repeated damage to bins and surrounding fixtures."
